weather_date,has_avalanche,Лавинный очаг (место схода),Дата схода,Время,Площадь,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,sunrise,sunset,daylight_duration,et0_fao_evapotranspiration,wind_speed_10m_max,wind_direction_10m_dominant,Условия схода_АВ,Условия схода_Лыжник,Условия схода_Сноубордист,Условия схода_Турист,Экспозиция_ЮЗ,Экспозиция_З,Экспозиция_ЮЮЗ,Экспозиция_ЮЮВ,Экспозиция_ЮВ,Экспозиция_СЗ,Экспозиция_СВ,Экспозиция_ВЮВ,Экспозиция_В,Экспозиция_Ю
2020-11-02,0,,,,,-2.8395832,20.200003,5.1999993,10.500001,18.0,75.0,0,0,24730.367,0.055152588,4.4271884,222.34102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,0,,,,,-3.7500002,1.9,0.0,1.3299999,3.0,75.0,0,0,24235.066,0.029613007,4.482187,265.42227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,0,,,,,-3.8270836,14.699999,0.3,10.08,22.0,75.0,0,0,23739.79,0.040197525,4.8104053,213.73076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,0,,,,,-4.0520835,5.2,0.0,3.6400003,13.0,73.0,0,0,23244.97,0.044550035,4.0792155,281.57407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,0,,,,,-5.6354165,2.5,0.0,1.75,6.0,73.0,0,0,22751.076,0.051509753,6.177378,299.59503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,0,,,,,-5.245834,0.70000005,0.0,0.56,6.0,71.0,0,0,22258.63,0.24364685,7.080254,302.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,0,,,,,-7.8145843,1.6000001,0.0,1.12,7.0,73.0,0,0,21767.67,0.04002162,4.4407206,296.65845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,0,,,,,-6.6895833,0.0,0.0,0.0,0.0,3.0,0,0,21273.225,0.09051689,5.5803227,308.4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,0,,,,,-8.525001,0.0,0.0,0.0,0.0,3.0,0,0,20774.002,0.01849776,2.6400757,303.07605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,1,Снежный цирк,2020-11-11,до 8:50,4.1,-7.19375,0.0,0.0,0.0,0.0,3.0,0,0,20270.133,0.021048846,2.8301945,313.42953,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-11,1,Снежный цирк,2020-11-11,до 8:50,1.8,-7.19375,0.0,0.0,0.0,0.0,3.0,0,0,20270.133,0.021048846,2.8301945,313.42953,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-12,0,,,,,-4.560417,0.1,0.0,0.07,1.0,71.0,0,0,19761.766,0.013697662,4.219004,283.49005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,0,,,,,-4.4729166,0.2,0.0,0.14,2.0,71.0,0,0,19249.049,0.02266496,4.0199504,250.54323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,0,,,,,-5.808333,3.4999998,0.0,2.4499998,12.0,73.0,0,0,18732.154,0.028766027,3.847077,203.80847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,0,,,,,-5.3208337,9.899999,0.19999999,6.7900014,18.0,75.0,0,0,18211.26,0.022825511,3.6400552,218.33168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,0,,,,,-4.922917,10.0,0.4,6.72,16.0,75.0,0,0,17686.582,0.026629563,4.031129,197.85287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,0,,,,,-5.158334,16.400002,0.0,11.48,23.0,75.0,0,0,17158.338,0.022948625,4.7759814,202.78246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,0,,,,,-4.316667,20.699999,0.0,14.490001,19.0,75.0,0,0,16626.785,0.027586423,5.500909,33.62393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,0,,,,,-5.2937503,8.2,0.0,5.7400002,15.0,75.0,0,0,16092.21,0.05409304,5.571355,326.24667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,0,,,,,-10.566667,0.2,0.0,0.14,2.0,71.0,0,0,15554.96,0.0019130756,4.753946,319.03778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,0,,,,,-7.345833,16.199999,0.0,11.34,23.0,75.0,0,0,15015.409,0.0134957805,4.588028,179.07262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,0,,,,,-6.1062503,2.4999998,0.0,1.8200002,14.0,73.0,0,0,14473.973,0.015223388,2.5495098,122.75547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,0,,,,,-6.7520833,1.2,0.0,0.84,9.0,71.0,0,0,13931.1875,0.018583482,3.4176016,20.100143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,0,,,,,-10.831249,0.0,0.0,0.0,0.0,3.0,0,0,13387.639,0.0,1.9235384,7.089809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,1,4,2020-11-25,неизв.,3.44,-8.229167,6.2999997,0.1,4.3399997,17.0,73.0,0,0,12844.006,0.017204938,4.704253,80.25851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,0,,,,,-7.2520833,1.3000002,0.0,0.90999997,13.0,71.0,0,0,12301.136,0.013153985,3.733631,101.46669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,0,,,,,-8.0625,0.0,0.0,0.0,0.0,3.0,0,0,11760.0,0.0024267444,3.1575305,253.33833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,1,229,2020-11-28,неизв.,,-9.19375,0.70000005,0.0,0.48999998,7.0,71.0,0,0,11221.068,0.00279877,4.588028,245.46085,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-29,0,,,,,-9.150001,1.4000002,0.0,0.97999996,14.0,71.0,0,0,10677.845,0.003539849,4.140048,217.19446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,0,,,,,-7.5520835,7.7999997,0.0,5.46,19.0,75.0,0,0,10128.028,0.004703075,3.8275318,222.05037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,0,,,,,-9.833333,0.1,0.0,0.07,1.0,71.0,0,0,9571.001,0.0033047735,4.14367,271.1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,0,,,,,-8.277082,0.70000005,0.1,0.42,7.0,71.0,0,0,9005.993,0.004329198,4.9517674,236.85182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,0,,,,,-9.325,0.70000005,0.0,0.48999998,7.0,71.0,0,0,8431.997,0.004109595,3.7802117,225.75513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,0,,,,,-8.508333,10.4,0.1,7.210001,19.0,75.0,0,0,7847.718,0.0,4.1761227,215.92752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,0,,,,,-5.9479165,2.7999995,0.0,1.9600004,17.0,73.0,0,0,7251.3716,0.0,3.8832974,285.79935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0,,,,,-5.495834,9.5,0.0,6.6500015,19.0,75.0,0,0,6640.4644,0.0,2.84605,300.6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,0,,,,,-5.535417,3.0999997,0.0,2.17,14.0,73.0,0,0,6011.4565,0.0,2.4166093,288.92056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,0,,,,,-9.570834,0.0,0.0,0.0,0.0,3.0,0,0,5358.9385,0.0,4.6238513,245.93501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,0,,,,,-9.227084,6.5000005,0.0,4.62,21.0,73.0,0,0,4674.188,0.0,4.554119,265.3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,0,,,,,-7.6562495,1.4000001,0.0,0.97999996,9.0,73.0,0,0,3941.8074,0.0,2.3259406,290.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,0,,,,,-10.395834,0.0,0.0,0.0,0.0,3.0,0,0,3130.2017,0.0,1.8384776,344.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,0,,,,,-11.53125,0.5,0.0,0.35,3.0,71.0,0,0,2154.026,0.0,3.8999999,295.45935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,0,,,,,-10.327083,0.0,0.0,0.0,0.0,3.0,0,0,270.08157,0.0,1.4764823,22.51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,0,,,,,-11.604167,0.4,0.0,0.35,4.0,71.0,0,0,0.0,0.0,2.8160255,289.62097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,0,,,,,-11.845833,1.0000001,0.0,0.7,10.0,71.0,0,0,0.0,0.016415458,4.816638,20.556128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,0,,,,,-13.689584,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.04201055,4.609772,24.904745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,1,43,2020-12-17,неизв.,,-16.427082,0.2,0.1,0.07,2.0,71.0,0,0,0.0,0.0013077215,2.7784889,217.4926,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-17,1,229,2020-12-17,неизв.,,-16.427082,0.2,0.1,0.07,2.0,71.0,0,0,0.0,0.0013077215,2.7784889,217.4926,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-18,0,,,,,-14.397916,3.0,0.0,2.1,13.0,73.0,0,0,0.0,0.0,2.2472205,300.44635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,0,,,,,-11.479168,5.5999994,0.0,3.92,17.0,73.0,0,0,0.0,0.0,3.224903,49.059433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,0,,,,,-4.635416,4.1,0.0,2.9400005,16.0,73.0,0,0,0.0,0.0,4.609772,257.4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,0,,,,,-5.1479173,0.3,0.0,0.21000001,3.0,71.0,0,0,0.0,0.0,3.0805843,282.92383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,0,,,,,-6.827083,2.0,0.0,1.4,11.0,73.0,0,0,0.0,0.0,4.2579336,69.946266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,0,,,,,-13.306249,5.7999997,0.0,4.0600004,19.0,73.0,0,0,0.0,0.041181296,6.484597,61.705093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,1,43,2020-12-25,12:05:00,,-20.143751,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.10539303,5.6824293,59.462578,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-12-24,1,229,2020-12-25,10:50:00,,-20.143751,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.10539303,5.6824293,59.462578,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-24,1,230,2020-12-25,10:50:00,,-20.143751,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.10539303,5.6824293,59.462578,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-25,0,,,,,-23.11875,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0638389,5.3851647,55.58692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,0,,,,,-23.4125,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0021368272,3.04795,38.639816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,0,,,,,-15.527085,4.1000004,0.099999994,2.8,17.0,73.0,0,0,740.91675,0.0,3.7161808,83.898994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,0,,,,,-12.116666,3.1,0.0,2.1699998,9.0,75.0,0,0,2238.0579,0.0,3.0232434,103.524704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,0,,,,,-12.6375,0.8000001,0.1,0.48999998,7.0,71.0,0,0,3166.6658,0.0,3.6249137,73.59757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,0,,,,,-11.720834,1.7000003,0.0,1.2600001,14.0,71.0,0,0,3949.5923,0.0,4.110961,55.38617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,0,,,,,-11.929166,5.3000007,0.0,3.7100003,19.0,73.0,0,0,4660.2603,0.0057143094,5.660389,60.372932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0,,,,,-11.077085,4.1000004,0.0,2.9400003,22.0,73.0,0,0,5327.14,0.0,3.8418746,51.391396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0,,,,,-11.022916,3.2999995,0.0,2.31,14.0,73.0,0,0,5964.4517,0.0,2.4207437,42.69785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0,,,,,-11.468751,0.0,0.0,0.0,0.0,3.0,0,0,6580.411,0.0,0.92195445,80.69804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,0,,,,,-13.106251,0.0,0.0,0.0,0.0,3.0,0,0,7180.1006,0.0,2.2472205,304.67477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,0,,,,,-13.527084,0.0,0.0,0.0,0.0,3.0,0,0,7766.939,0.0,3.0364454,292.92474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,1,43,2021-01-06,неизв.,1.2,-14.652085,0.0,0.0,0.0,0.0,3.0,0,0,8343.353,0.0,1.5231546,0.71612287,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-07,0,,,,,-16.275,0.0,0.0,0.0,0.0,3.0,0,0,8911.728,0.0,1.7492856,17.801949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,0,,,,,-18.739582,0.0,0.0,0.0,0.0,3.0,0,0,9479.571,0.0,2.385372,41.24817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,1,231,2021-01-09,неизв.,0.3,-20.791666,0.5,0.0,0.35,5.0,71.0,0,0,10047.705,0.0011853729,2.3345237,50.32731,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,0,,,,,-18.04375,1.2000002,0.0,0.84,12.0,71.0,0,0,10615.235,0.006228187,3.3600597,104.09725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,1,230,2021-01-11,неизв.,,-18.535416,0.2,0.0,0.14,2.0,71.0,0,0,11181.399,0.0039282637,3.1622777,108.9896,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-01-12,1,42,2021-01-12,неизв.,1.5,-21.762503,0.0,0.0,0.0,0.0,3.0,0,0,11745.627,0.00020273973,1.6401219,335.60626,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-13,1,4,2021-01-13,до 10:30,,-22.81875,0.0,0.0,0.0,0.0,3.0,0,0,12307.399,0.0042939493,2.7802877,316.9806,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-01-13,1,ЮОК,2021-01-13,неизв.,0.7,-22.81875,0.0,0.0,0.0,0.0,3.0,0,0,12307.399,0.0042939493,2.7802877,316.9806,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-14,1,3,2021-01-14,неизв.,,-16.76875,0.3,0.0,0.21000001,3.0,71.0,0,0,12866.35,0.0014299985,2.1377556,0.19962397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,1,4,2021-01-14,неизв.,,-16.76875,0.3,0.0,0.21000001,3.0,71.0,0,0,12866.35,0.0014299985,2.1377556,0.19962397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,1,Поачвумчорр,2021-01-14,неизв.,,-16.76875,0.3,0.0,0.21000001,3.0,71.0,0,0,12866.35,0.0014299985,2.1377556,0.19962397,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-01-14,1,У ущ. Скальное,2021-01-14,неизв.,,-16.76875,0.3,0.0,0.21000001,3.0,71.0,0,0,12866.35,0.0014299985,2.1377556,0.19962397,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-15,0,,,,,-13.643749,0.0,0.0,0.0,0.0,3.0,0,0,13422.132,0.006137098,3.001666,340.85178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,0,,,,,-10.114583,0.90000004,0.0,0.63,5.0,73.0,0,0,13974.486,0.0028410647,2.5,317.97708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,0,,,,,-10.672917,1.7000003,0.0,1.19,14.0,71.0,0,0,14523.16,0.013233137,3.9293766,292.3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,0,,,,,-13.025002,0.1,0.0,0.07,1.0,71.0,0,0,15067.969,0.02608503,3.7013512,336.58972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,0,,,,,-18.429167,0.0,0.0,0.0,0.0,3.0,0,0,15608.731,0.0026559269,2.7294688,15.863351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,0,,,,,-20.670835,0.0,0.0,0.0,0.0,3.0,0,0,16145.311,0.02017374,3.6400552,37.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,0,,,,,-24.875002,0.4,0.0,0.28,4.0,71.0,0,0,16677.568,0.048476875,5.283938,58.232693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,0,,,,,-25.44375,3.7,0.0,2.59,9.0,73.0,0,0,17205.393,0.07287778,6.5863495,58.05318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,0,,,,,-19.470833,2.8999999,0.1,1.9600003,22.0,73.0,0,0,17728.684,0.038639843,4.6010866,45.73954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,0,,,,,-12.960416,0.1,0.0,0.07,1.0,71.0,0,0,18247.334,0.015250118,2.9732137,48.098537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,1,231,2021-01-25,неизв.,0.55,-14.264584,4.9,0.099999994,3.3600006,18.0,73.0,0,0,18761.277,0.0716438,5.3712196,58.35752,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-01-26,0,,,,,-14.852084,1.6000003,0.0,1.12,15.0,71.0,0,0,19270.412,0.10369988,6.1611686,54.745087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,0,,,,,-17.156252,0.5,0.0,0.35,5.0,71.0,0,0,19775.223,0.1456233,6.2769423,62.897682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,0,,,,,-18.83125,2.6999996,0.0,1.8900006,21.0,73.0,0,0,20281.12,0.06491599,5.188449,53.72534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,0,,,,,-16.01875,5.799999,0.1,3.9900002,23.0,73.0,0,0,20788.943,0.08229801,5.186521,65.054825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,0,,,,,-15.647919,4.499999,0.0,3.1500003,24.0,73.0,0,0,21298.057,0.032804247,3.49285,57.704075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,1,3,2021-01-31,неизв.,1.5,-16.231253,0.6,0.0,0.48999998,6.0,71.0,0,0,21807.877,0.011829314,2.4839485,36.91652,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-02-01,0,,,,,-17.414583,0.0,0.0,0.0,0.0,3.0,0,0,22317.879,0.017939514,2.5495098,356.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,0,,,,,-15.918752,0.1,0.0,0.07,1.0,71.0,0,0,22827.59,0.031229634,2.7313,351.7949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,1,ЮОК,2021-02-03,неизв.,0.5,-16.916666,0.8000001,0.0,0.56,7.0,71.0,0,0,23336.566,0.048859015,3.4205263,39.626877,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-02-04,1,228,2021-02-04,неизв.,,-17.272913,0.2,0.0,0.14,2.0,71.0,0,0,23844.43,0.059271462,4.031129,25.496347,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-02-04,1,16 км,2021-02-04,неизв.,,-17.272913,0.2,0.0,0.14,2.0,71.0,0,0,23844.43,0.059271462,4.031129,25.496347,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-02-05,0,,,,,-15.529167,1.4000001,0.0,1.05,8.0,73.0,0,0,24350.805,0.038736124,2.5632012,351.52893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,0,,,,,-15.383334,1.9000003,0.0,1.3299999,15.0,71.0,0,0,24855.371,0.048648037,3.939543,331.71857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,0,,,,,-16.15,3.4999998,0.0,2.4500003,19.0,73.0,0,0,25357.82,0.071480766,3.522783,319.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,1,228,2021-02-08,неизв.,,-19.522917,0.3,0.0,0.21000001,3.0,71.0,0,0,25857.87,0.05361966,3.0,337.4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,1,43,2021-02-09,12:20:00,,-19.522917,0.3,0.0,0.21000001,3.0,71.0,0,0,25857.87,0.05361966,3.0,337.4733,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-02-08,1,230,2021-02-09,11:20:00,,-19.522917,0.3,0.0,0.21000001,3.0,71.0,0,0,25857.87,0.05361966,3.0,337.4733,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-02-09,1,229,2021-02-09,неизв.,,-20.543749,0.1,0.0,0.07,1.0,71.0,0,0,26355.252,0.036844958,2.5,341.56494,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-02-10,0,,,,,-20.522917,0.5,0.0,0.35,4.0,71.0,0,0,26849.73,0.036587607,2.3323808,359.63623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-11,0,,,,,-22.718748,0.6,0.0,0.42,6.0,71.0,0,0,27341.068,0.031109009,2.147091,344.86197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,0,,,,,-24.106247,0.0,0.0,0.0,0.0,3.0,0,0,27829.053,0.029106019,1.5811387,27.616125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,0,,,,,-24.347916,0.0,0.0,0.0,0.0,3.0,0,0,28313.477,0.040640518,1.8027756,359.03226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0,,,,,-18.545834,0.4,0.0,0.28,4.0,71.0,0,0,28794.14,0.058640007,3.51141,6.418661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,0,,,,,-22.220833,0.0,0.0,0.0,0.0,3.0,0,0,29270.854,0.068515226,4.6669044,31.375134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,0,,,,,-21.816666,0.2,0.0,0.14,2.0,71.0,0,0,29743.86,0.068428576,4.6238513,306.92636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-17,0,,,,,-19.527084,2.1999998,0.0,1.5400001,7.0,73.0,0,0,30217.412,0.08656629,3.7802117,25.572355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-18,0,,,,,-21.960417,0.0,0.0,0.0,0.0,3.0,0,0,30692.34,0.059929878,2.0808651,28.131258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-19,0,,,,,-22.989584,0.1,0.0,0.07,1.0,71.0,0,0,31168.303,0.06353862,2.6832817,349.83984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0,,,,,-29.800003,0.0,0.0,0.0,0.0,3.0,0,0,31644.984,0.06498733,4.609772,53.14394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,,,,,-29.856247,0.0,0.0,0.0,0.0,3.0,0,0,32122.084,0.05546848,2.8653097,52.89968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0,,,,,-26.881248,3.8999999,0.0,2.8000002,8.0,73.0,0,0,32599.316,0.049066823,2.630589,218.99101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,1,Парк,2021-02-23,неизв.,0.75,-21.518751,2.6999996,0.1,1.8200003,10.0,73.0,0,0,33076.402,0.08074565,2.302173,285.17773,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-02-24,0,,,,,-18.883333,4.9999995,0.0,3.5,20.0,73.0,0,0,33553.094,0.0739553,1.603122,108.799965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0,,,,,-11.447917,0.0,0.0,0.0,0.0,3.0,0,0,34029.145,0.12023514,2.3537204,311.16696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0,,,,,-8.914582,0.3,0.0,0.21000001,2.0,71.0,0,0,34504.316,0.16786416,3.577709,321.10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,1,Парк,2021-02-28,10:25:00,0.64,-8.510416,0.90000004,0.0,0.63,4.0,73.0,0,0,34978.39,0.1788386,4.0792155,287.3169,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-02-28,0,,,,,-5.922917,0.1,0.0,0.07,1.0,71.0,0,0,35451.15,0.23347224,5.021952,287.4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,,,,,-9.693749,1.4000001,0.0,0.97999996,6.0,73.0,0,0,35922.37,0.27389857,5.517246,304.28482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,,,,,-12.252083,0.0,0.0,0.0,0.0,3.0,0,0,36391.863,0.18822609,3.7161808,319.26535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,,,,,-13.662499,1.5000001,0.0,1.05,10.0,73.0,0,0,36859.414,0.177284,3.6400552,328.43686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,,,,,-16.475,0.2,0.0,0.14,2.0,71.0,0,0,37324.836,0.17090693,2.1095023,325.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,,,,,-16.902082,3.9,0.0,2.7299998,14.0,73.0,0,0,37787.92,0.084900565,4.3081317,71.72573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,,,,,-17.535418,0.0,0.0,0.0,0.0,3.0,0,0,38248.484,0.19515437,5.2009616,55.9585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,,,,,-22.172918,0.0,0.0,0.0,0.0,3.0,0,0,38706.32,0.17579097,3.1827662,26.899391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,,,,,-20.595835,0.0,0.0,0.0,0.0,3.0,0,0,39161.594,0.2064042,2.8319604,339.93042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,1,ЮОК,2021-03-10,17:00:00,,-17.895834,0.0,0.0,0.0,0.0,3.0,0,0,39617.785,0.24572048,4.4271884,303.8376,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-10,0,,,,,-19.477085,0.0,0.0,0.0,0.0,2.0,0,0,40075.668,0.32201448,5.6320515,276.23947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,1,ВЧ-0,2021-03-11,до 8:00,,-16.689585,0.0,0.0,0.0,0.0,3.0,0,0,40535.023,0.15180768,5.124451,251.22188,0,0,0,0,0,0,0,0,1,0,0,0,0,0
